inventory_id,supplier_id,product_id,quantity_available,price_per_unit_etb,status,available_date,expiry_date
ccf2ecaf-0ed4-4294-970f-a077c7b5c1ca,2b9d127a-db5f-4d5b-a84a-285305313572,372e7a52-b53d-4c4f-9647-224051c5f7e5,177.84,109.19,active,2025-10-01,2025-12-05
177b783b-af2b-4a3f-9320-f60319f0b7d1,2b9d127a-db5f-4d5b-a84a-285305313572,a6e71225-8093-4d9f-b474-1d5266a4d5cd,27.19,48.13,active,2025-09-22,2025-11-27
c11652a3-ddf7-423d-bbc7-c26e00a379c2,2b9d127a-db5f-4d5b-a84a-285305313572,a6db1ee0-fa06-4a13-8248-43c69d2d8c37,254.86,1696.31,active,2025-10-03,2025-10-10
94afaf58-cd52-4148-ad03-182360eade30,2b9d127a-db5f-4d5b-a84a-285305313572,e6358357-1cec-42e2-86a1-1b2b949aa4de,234.13,117.24,active,2025-10-17,2025-11-15
9fed8a6c-6adc-4cd4-b3b5-7660f5dfacd2,2b9d127a-db5f-4d5b-a84a-285305313572,6baef747-049d-4c05-a248-f2dbc2d4ee51,331.74,49.12,active,2025-10-05,2025-12-02
67e2293f-80a4-495e-8b4b-672976ddf458,2b9d127a-db5f-4d5b-a84a-285305313572,ff98e03f-3071-4fea-97df-68c77eb81ee7,187.51,29.22,active,2025-10-08,2025-10-18
27045892-afdf-4233-b6cd-1e0b098b91b7,fcc7eb5a-8c22-4752-9641-ce6e4af1c0d9,a6e71225-8093-4d9f-b474-1d5266a4d5cd,206.65,50.65,active,2025-10-10,2025-11-24
c623907d-3945-4990-b9aa-cbc47855ef53,fcc7eb5a-8c22-4752-9641-ce6e4af1c0d9,7f25d816-2c32-4b3e-83e0-8eef46fc7afa,407.06,92.57,active,2025-09-27,2025-11-21
ce9a424b-cea1-4465-95e0-e412b3104779,fcc7eb5a-8c22-4752-9641-ce6e4af1c0d9,ff98e03f-3071-4fea-97df-68c77eb81ee7,372.23,27.87,active,2025-09-29,2025-11-23
81646068-6cc1-4121-8c21-a102df44cf9e,fcc7eb5a-8c22-4752-9641-ce6e4af1c0d9,6baef747-049d-4c05-a248-f2dbc2d4ee51,497.33,48.61,active,2025-10-09,2025-11-02
477faaf0-b56f-4f1d-be3a-53e3f0589902,fcc7eb5a-8c22-4752-9641-ce6e4af1c0d9,ea01cc82-6543-4d3c-a180-bb184ebab01d,356.36,65.15,active,2025-10-12,2025-10-27
50dd8c65-6fb3-4842-97f2-90d74726952d,fcc7eb5a-8c22-4752-9641-ce6e4af1c0d9,a6db1ee0-fa06-4a13-8248-43c69d2d8c37,218.63,1757.18,active,2025-10-08,2025-12-24
e7abc1f9-537c-49a7-bd3e-619dc7a117b8,fcc7eb5a-8c22-4752-9641-ce6e4af1c0d9,c31b8008-5cd0-4b77-b28f-89df4e22d22f,297.05,49.18,active,2025-10-11,2025-12-28
82ab7503-4d4d-4e07-8572-352cb9f84212,fcc7eb5a-8c22-4752-9641-ce6e4af1c0d9,a1ed31a8-e095-4e35-90ce-e942781b263b,186.46,197.72,active,2025-10-08,2025-10-21
f6288c15-6d09-47c9-9e83-36c15ed717a8,fcc7eb5a-8c22-4752-9641-ce6e4af1c0d9,dde3066f-8a18-4f06-a545-ab25ba0110dd,440.43,63.31,active,2025-09-25,2025-12-04
a89c2c8d-ef9c-4dc0-afde-43cac4428328,fcc7eb5a-8c22-4752-9641-ce6e4af1c0d9,372e7a52-b53d-4c4f-9647-224051c5f7e5,134.75,106.5,active,2025-09-28,2025-11-26
b858f704-a100-4eb6-b82f-a6a7de5c4486,fcc7eb5a-8c22-4752-9641-ce6e4af1c0d9,601adc6f-a7c0-4402-a956-5f288bd2ca42,375.24,28.39,active,2025-10-14,2025-11-15
b297aedc-a27f-4947-a552-e8876280a730,fcc7eb5a-8c22-4752-9641-ce6e4af1c0d9,dd4f367d-46dd-4986-bea2-17ea836e13d8,118.57,21.28,active,2025-10-02,2025-11-12
da6e3808-6e79-4eba-b210-25d024033261,fcc7eb5a-8c22-4752-9641-ce6e4af1c0d9,e6358357-1cec-42e2-86a1-1b2b949aa4de,132.97,131.48,active,2025-10-06,2026-01-04
9d87a12d-0916-4479-9b2e-311f5d430ea4,fcc7eb5a-8c22-4752-9641-ce6e4af1c0d9,924510be-6c80-43b9-8581-a630a05bb51c,192.85,28.83,active,2025-09-25,2025-11-11
663b8757-dae9-4d94-9bb3-fa1f33832780,fcc7eb5a-8c22-4752-9641-ce6e4af1c0d9,42b5b340-8b69-4736-aca7-ea8d62a44655,231.17,68.34,active,2025-09-20,2025-11-28
ade2fc78-1851-4c57-a582-d1b006b78667,5a14f455-1d4f-40c7-b516-d3ac15957208,924510be-6c80-43b9-8581-a630a05bb51c,186.61,30.88,active,2025-10-16,2025-12-03
391131c0-5faf-418b-a0e0-217151314b29,5a14f455-1d4f-40c7-b516-d3ac15957208,aecea92b-4bef-49ec-9afd-08fb6bd4bbf2,296.89,141.11,active,2025-09-29,2025-11-20
3449b1af-c2db-462f-850f-d634da4184b4,5a14f455-1d4f-40c7-b516-d3ac15957208,c31b8008-5cd0-4b77-b28f-89df4e22d22f,118.93,51.91,active,2025-10-10,2025-10-31
c8a621bc-1406-4f14-85cc-ffef65891588,5a14f455-1d4f-40c7-b516-d3ac15957208,ff98e03f-3071-4fea-97df-68c77eb81ee7,272.12,30.1,active,2025-10-06,2025-11-10
bfe734a9-9f6b-47dc-a5eb-d78bb3974a78,5a14f455-1d4f-40c7-b516-d3ac15957208,ea01cc82-6543-4d3c-a180-bb184ebab01d,442.32,56.54,active,2025-10-01,2025-10-27
1ffd90bd-542b-4c0e-957b-fe7954496045,5a14f455-1d4f-40c7-b516-d3ac15957208,730ca54b-202c-4ba7-ac29-59209b3798cc,59.98,145.78,active,2025-09-24,2025-12-09
29681a41-74c3-4bba-9df9-4be571e5473e,5a14f455-1d4f-40c7-b516-d3ac15957208,372e7a52-b53d-4c4f-9647-224051c5f7e5,104.16,103.1,active,2025-10-11,2025-12-17
670d3951-215a-4842-8046-426b7c044b82,5a14f455-1d4f-40c7-b516-d3ac15957208,a1ed31a8-e095-4e35-90ce-e942781b263b,262.34,216.04,active,2025-10-14,2026-01-10
edd45921-67ca-4992-ba76-f09e1bd22f36,5a14f455-1d4f-40c7-b516-d3ac15957208,a6e71225-8093-4d9f-b474-1d5266a4d5cd,86.22,50.25,active,2025-10-01,2025-10-08
6a13db40-29fb-4ce4-862f-6ba345551823,5a14f455-1d4f-40c7-b516-d3ac15957208,601adc6f-a7c0-4402-a956-5f288bd2ca42,161.43,28.82,active,2025-10-11,2026-01-09
d9af9458-2184-477a-90d6-3a5c95887255,5a14f455-1d4f-40c7-b516-d3ac15957208,e6358357-1cec-42e2-86a1-1b2b949aa4de,305.56,131.32,active,2025-10-14,2025-12-23
9faea1c3-9dda-4b0a-9232-3b3bc7378988,5a14f455-1d4f-40c7-b516-d3ac15957208,a6db1ee0-fa06-4a13-8248-43c69d2d8c37,328.75,1719.95,active,2025-10-09,2026-01-03
e5a37b34-f139-4b3c-a530-ca071e1361c2,5a14f455-1d4f-40c7-b516-d3ac15957208,c24777f2-8b1b-4381-af09-dc5247b5cb4e,456.45,156.91,active,2025-10-13,2025-10-20
c9e56496-1e5e-43b0-b85a-542e2b708beb,5a14f455-1d4f-40c7-b516-d3ac15957208,37991aa9-c063-4d93-be76-436de7d4d076,421.39,16.62,active,2025-10-02,2025-11-17
afaa07be-223a-43d2-8dd0-105d122263e6,5a14f455-1d4f-40c7-b516-d3ac15957208,dde3066f-8a18-4f06-a545-ab25ba0110dd,378.59,61.07,active,2025-09-26,2025-11-30
a09fd5c4-d02f-4fb0-be47-12dd1d6d3d18,8793abea-90a9-4d13-b9f6-d564789ca327,a6e71225-8093-4d9f-b474-1d5266a4d5cd,413.14,49.67,active,2025-09-25,2025-10-16
a2741d07-8a2e-48a2-b983-c47e6edaa162,8793abea-90a9-4d13-b9f6-d564789ca327,372e7a52-b53d-4c4f-9647-224051c5f7e5,335.6,101.17,active,2025-09-18,2025-11-17
d59c73ee-164f-48c3-b48b-4658800e3d0e,8793abea-90a9-4d13-b9f6-d564789ca327,a6db1ee0-fa06-4a13-8248-43c69d2d8c37,229.04,1621.02,active,2025-10-14,2025-11-24
3b37b715-8cdc-4dd5-8c88-38074961362f,8793abea-90a9-4d13-b9f6-d564789ca327,37991aa9-c063-4d93-be76-436de7d4d076,47.79,17.5,active,2025-10-07,2025-11-01
e451a63a-e5da-4c82-b0a9-bfde72c82b9b,8793abea-90a9-4d13-b9f6-d564789ca327,730ca54b-202c-4ba7-ac29-59209b3798cc,297.49,141.44,active,2025-09-23,2025-12-14
66b3b40c-9874-4397-84d5-180baeecc968,8793abea-90a9-4d13-b9f6-d564789ca327,7f25d816-2c32-4b3e-83e0-8eef46fc7afa,366.2,96.63,active,2025-09-21,2025-10-05
8913017b-8763-4746-95a1-f485cb3eac63,3282bedf-fb8f-498b-9a41-343cbe3ce462,aecea92b-4bef-49ec-9afd-08fb6bd4bbf2,310.87,133.97,active,2025-10-10,2025-12-19
621af258-4360-4eb2-8edd-1ad165567f67,3282bedf-fb8f-498b-9a41-343cbe3ce462,a6e71225-8093-4d9f-b474-1d5266a4d5cd,95.05,49.52,active,2025-09-24,2025-10-09
0db08bf2-e092-40f9-8629-1c409b7286a0,3282bedf-fb8f-498b-9a41-343cbe3ce462,dde3066f-8a18-4f06-a545-ab25ba0110dd,318.77,62.28,active,2025-10-10,2025-11-15
00b4def8-876a-4947-b7f7-751380cf397e,3282bedf-fb8f-498b-9a41-343cbe3ce462,7f25d816-2c32-4b3e-83e0-8eef46fc7afa,104.34,104.5,active,2025-10-03,2025-12-01
d7eed222-e096-450d-846b-936e18af8c56,3282bedf-fb8f-498b-9a41-343cbe3ce462,c31b8008-5cd0-4b77-b28f-89df4e22d22f,156.16,54.27,active,2025-10-06,2025-12-14
378d37fe-90b3-4dbd-a736-6a9f022ada1f,209df7b3-f9a1-4e4f-ab4a-b69b86ddce8c,ea01cc82-6543-4d3c-a180-bb184ebab01d,325.71,64.84,active,2025-10-16,2025-11-14
e9327664-51b1-47f3-8dd9-b27b2ef56d03,209df7b3-f9a1-4e4f-ab4a-b69b86ddce8c,42b5b340-8b69-4736-aca7-ea8d62a44655,112.17,73.96,active,2025-10-14,2025-11-23
e86274d8-ad0e-4e2c-815c-a956c73753ba,209df7b3-f9a1-4e4f-ab4a-b69b86ddce8c,730ca54b-202c-4ba7-ac29-59209b3798cc,111.21,140.62,active,2025-09-28,2025-12-23
d8888b2e-4fa1-4c7a-a93d-f9bb900ac617,209df7b3-f9a1-4e4f-ab4a-b69b86ddce8c,601adc6f-a7c0-4402-a956-5f288bd2ca42,97.1,25.84,active,2025-09-18,2025-11-06
d38c6d10-270a-46e5-9277-deb78688080b,209df7b3-f9a1-4e4f-ab4a-b69b86ddce8c,98dde7ab-8fc5-4343-8945-2413e8bf5372,151.95,40.24,active,2025-09-20,2025-11-05
cb068950-6d11-4f75-87dd-858ad8a0a5c7,209df7b3-f9a1-4e4f-ab4a-b69b86ddce8c,6baef747-049d-4c05-a248-f2dbc2d4ee51,210.18,47.54,active,2025-10-04,2025-11-26
c196741e-cfc8-4d55-a185-c3b164e1e96a,209df7b3-f9a1-4e4f-ab4a-b69b86ddce8c,e6358357-1cec-42e2-86a1-1b2b949aa4de,72.23,117.85,active,2025-10-12,2025-12-07
c707f0fa-4c29-4cc1-a058-bc682bd60b80,209df7b3-f9a1-4e4f-ab4a-b69b86ddce8c,37991aa9-c063-4d93-be76-436de7d4d076,411.05,15.68,active,2025-09-26,2025-10-12
08e7a9c6-3a6d-4f49-8f42-bc9b35d58d92,209df7b3-f9a1-4e4f-ab4a-b69b86ddce8c,c31b8008-5cd0-4b77-b28f-89df4e22d22f,44.9,49.13,active,2025-10-12,2025-11-04
9616c322-c9ef-4fec-aa6e-14c35c791a49,209df7b3-f9a1-4e4f-ab4a-b69b86ddce8c,c24777f2-8b1b-4381-af09-dc5247b5cb4e,107.96,156.79,active,2025-10-04,2025-12-04
d12b69e3-2ce9-47bf-a85d-d00431b9173d,209df7b3-f9a1-4e4f-ab4a-b69b86ddce8c,372e7a52-b53d-4c4f-9647-224051c5f7e5,324.51,97.95,active,2025-10-12,2026-01-09
af3df078-7a63-4592-9b32-aec96922d088,209df7b3-f9a1-4e4f-ab4a-b69b86ddce8c,dd4f367d-46dd-4986-bea2-17ea836e13d8,27.87,21.7,active,2025-10-14,2025-12-30
858b959c-af87-4449-9f16-7369cabe089f,209df7b3-f9a1-4e4f-ab4a-b69b86ddce8c,924510be-6c80-43b9-8581-a630a05bb51c,307.68,32.21,active,2025-10-17,2025-11-09
6e5a577e-0e9b-4b50-a1f2-f1bd2f387d11,209df7b3-f9a1-4e4f-ab4a-b69b86ddce8c,aecea92b-4bef-49ec-9afd-08fb6bd4bbf2,404.95,139.69,active,2025-10-05,2025-11-25
464be432-5caf-4790-99ba-804ad3465c89,209df7b3-f9a1-4e4f-ab4a-b69b86ddce8c,dde3066f-8a18-4f06-a545-ab25ba0110dd,289.82,60.73,active,2025-10-14,2025-11-04
963b9241-7280-4c04-bb20-52658a78d827,7242d583-503e-4f01-9fc4-90b8b8bf3479,6baef747-049d-4c05-a248-f2dbc2d4ee51,56.55,45.52,active,2025-10-11,2026-01-07
91c01cfd-48d7-41db-9391-ed108d498e87,7242d583-503e-4f01-9fc4-90b8b8bf3479,ff98e03f-3071-4fea-97df-68c77eb81ee7,266.74,29.98,active,2025-10-16,2025-12-29
4f32f22f-2777-45f0-8052-d530a0e50a86,7242d583-503e-4f01-9fc4-90b8b8bf3479,c31b8008-5cd0-4b77-b28f-89df4e22d22f,454.12,54.61,active,2025-10-13,2025-10-31
162c07ef-21e1-4bce-8dbb-b2d66418c3f5,55df0c14-5865-440a-ada4-b170bf862c4b,aecea92b-4bef-49ec-9afd-08fb6bd4bbf2,275.74,135.77,active,2025-10-07,2025-12-28
4e45041d-5315-4b21-a541-8ec348ecca21,55df0c14-5865-440a-ada4-b170bf862c4b,c31b8008-5cd0-4b77-b28f-89df4e22d22f,204.39,52.05,active,2025-10-02,2025-10-20
6fadbf0a-473d-4f4f-9858-4ec6e2fbd7a5,55df0c14-5865-440a-ada4-b170bf862c4b,7f25d816-2c32-4b3e-83e0-8eef46fc7afa,486.6,106.18,active,2025-10-01,2025-10-16
d62ce9f1-36d7-45b1-97e6-bae61d9e5cbd,55df0c14-5865-440a-ada4-b170bf862c4b,a1ed31a8-e095-4e35-90ce-e942781b263b,385.31,211.88,active,2025-09-29,2025-12-01
be963cba-467f-4570-a70d-69e5b758ad4d,55df0c14-5865-440a-ada4-b170bf862c4b,730ca54b-202c-4ba7-ac29-59209b3798cc,302.51,138.44,active,2025-09-30,2025-10-29
363ee716-2678-4e92-8bed-ab159e78410e,55df0c14-5865-440a-ada4-b170bf862c4b,e6358357-1cec-42e2-86a1-1b2b949aa4de,239.26,123.74,active,2025-09-28,2025-12-08
c67d6b88-e6fb-42c6-83c8-49202e0c1fb1,55df0c14-5865-440a-ada4-b170bf862c4b,ea01cc82-6543-4d3c-a180-bb184ebab01d,157.8,59.32,active,2025-09-24,2025-12-13
75958145-9650-44f2-8a88-afe6b46de924,55df0c14-5865-440a-ada4-b170bf862c4b,98dde7ab-8fc5-4343-8945-2413e8bf5372,499.01,42.0,active,2025-09-29,2025-10-06
ca5f976b-cdbd-49f2-8f4e-433ebb62c54f,55df0c14-5865-440a-ada4-b170bf862c4b,42b5b340-8b69-4736-aca7-ea8d62a44655,327.73,74.84,active,2025-10-15,2025-10-22
e26825c4-e09f-40a5-aaea-a57f1aa78956,55df0c14-5865-440a-ada4-b170bf862c4b,dd4f367d-46dd-4986-bea2-17ea836e13d8,462.12,22.51,active,2025-10-10,2025-11-21
25928302-3985-4600-9db8-68ca2d450af3,55df0c14-5865-440a-ada4-b170bf862c4b,6baef747-049d-4c05-a248-f2dbc2d4ee51,385.71,49.96,active,2025-09-26,2025-11-05
2ea1ead7-d530-4150-a661-24ffe7f12d28,55df0c14-5865-440a-ada4-b170bf862c4b,a6e71225-8093-4d9f-b474-1d5266a4d5cd,86.4,48.22,active,2025-09-22,2025-10-27
282c5e6d-117b-4bb0-9a93-648dd6c091bd,55df0c14-5865-440a-ada4-b170bf862c4b,924510be-6c80-43b9-8581-a630a05bb51c,344.8,31.6,active,2025-10-12,2025-12-07
55cf12eb-7cfa-4a41-b2da-37f22d84073d,55df0c14-5865-440a-ada4-b170bf862c4b,c24777f2-8b1b-4381-af09-dc5247b5cb4e,283.98,149.77,active,2025-10-05,2025-12-03
de8db6ad-f53e-4e57-af77-6f2377e35c92,55df0c14-5865-440a-ada4-b170bf862c4b,ff98e03f-3071-4fea-97df-68c77eb81ee7,337.83,29.29,active,2025-09-22,2025-12-15
5349980a-ce90-4150-9dc8-d86de49efd27,cea6d653-1d75-4c81-b810-91818c65c0a4,c31b8008-5cd0-4b77-b28f-89df4e22d22f,140.46,50.84,active,2025-10-11,2025-12-21
fd5449e1-7018-4ecd-a5eb-0c682f68621c,cea6d653-1d75-4c81-b810-91818c65c0a4,dd4f367d-46dd-4986-bea2-17ea836e13d8,403.12,20.99,active,2025-09-18,2025-11-12
156e5ba4-113f-4c2d-9b66-7887e0123f9d,cea6d653-1d75-4c81-b810-91818c65c0a4,e6358357-1cec-42e2-86a1-1b2b949aa4de,376.49,127.71,active,2025-10-10,2025-12-29
e13d564b-0257-4130-a79b-0fbc3e63d3ee,cea6d653-1d75-4c81-b810-91818c65c0a4,a6e71225-8093-4d9f-b474-1d5266a4d5cd,212.56,53.4,active,2025-09-28,2025-12-08
0efb9785-63cc-48d5-90bf-2b72f4280ba1,cea6d653-1d75-4c81-b810-91818c65c0a4,42b5b340-8b69-4736-aca7-ea8d62a44655,93.96,66.84,active,2025-10-06,2025-11-10
2ed97664-b9ce-485c-8006-d86a75885d2d,cea6d653-1d75-4c81-b810-91818c65c0a4,372e7a52-b53d-4c4f-9647-224051c5f7e5,294.32,107.17,active,2025-09-19,2025-12-03
bca7194c-88bd-4ea3-a50f-6541afc941a9,cea6d653-1d75-4c81-b810-91818c65c0a4,ff98e03f-3071-4fea-97df-68c77eb81ee7,131.6,31.59,active,2025-09-30,2025-11-07
a90220ee-d135-4ba6-84f9-90dcf68e391d,cea6d653-1d75-4c81-b810-91818c65c0a4,98dde7ab-8fc5-4343-8945-2413e8bf5372,109.11,40.01,active,2025-10-02,2025-11-11
c5bfa5fe-ccab-4262-9fc7-497a81d68b52,cea6d653-1d75-4c81-b810-91818c65c0a4,ea01cc82-6543-4d3c-a180-bb184ebab01d,374.41,64.16,active,2025-10-10,2025-12-06
fb6959cd-e1df-45e3-a0e1-23f860c35e21,a3d580ca-088f-4582-99be-d4d8c16e9b6c,730ca54b-202c-4ba7-ac29-59209b3798cc,262.25,127.73,active,2025-09-19,2025-11-22
72557341-0564-4f9b-bad7-1f8f13e38def,a3d580ca-088f-4582-99be-d4d8c16e9b6c,ea01cc82-6543-4d3c-a180-bb184ebab01d,392.61,58.03,active,2025-10-11,2025-10-28
aac00800-7dbe-417e-bc4e-af27e590bd0e,a3d580ca-088f-4582-99be-d4d8c16e9b6c,a1ed31a8-e095-4e35-90ce-e942781b263b,380.82,192.99,active,2025-09-24,2025-10-02
7756e8c7-bcd2-4419-a605-52d3c2ea0ff7,a3d580ca-088f-4582-99be-d4d8c16e9b6c,372e7a52-b53d-4c4f-9647-224051c5f7e5,316.12,107.89,active,2025-10-11,2025-12-26
f91249ea-84a6-475e-8e8b-abd651eb1ddf,a3d580ca-088f-4582-99be-d4d8c16e9b6c,c24777f2-8b1b-4381-af09-dc5247b5cb4e,365.38,157.47,active,2025-10-17,2025-12-13
1ecf9b4e-d828-4c16-b312-13b1c2d53ac8,a3d580ca-088f-4582-99be-d4d8c16e9b6c,98dde7ab-8fc5-4343-8945-2413e8bf5372,40.46,36.76,active,2025-09-20,2025-12-18
936c9f19-ed9b-4115-b0c5-758f253ab2b0,a3d580ca-088f-4582-99be-d4d8c16e9b6c,7f25d816-2c32-4b3e-83e0-8eef46fc7afa,407.49,96.86,active,2025-09-19,2025-10-06
d13b416c-8fdf-4029-97a9-75323e2094ee,a3d580ca-088f-4582-99be-d4d8c16e9b6c,c31b8008-5cd0-4b77-b28f-89df4e22d22f,467.46,49.42,active,2025-09-18,2025-09-30
04715a89-9179-44ba-88c4-7762c01f3ca5,a3d580ca-088f-4582-99be-d4d8c16e9b6c,dde3066f-8a18-4f06-a545-ab25ba0110dd,389.7,63.3,active,2025-10-14,2025-10-27
38b80eb9-ffb5-4d3f-b8e2-20624a57f593,a3d580ca-088f-4582-99be-d4d8c16e9b6c,6baef747-049d-4c05-a248-f2dbc2d4ee51,412.71,51.15,active,2025-10-08,2025-12-29
60d9df83-e7d3-4710-b8bf-ce91697e3c67,a3d580ca-088f-4582-99be-d4d8c16e9b6c,601adc6f-a7c0-4402-a956-5f288bd2ca42,127.26,25.34,active,2025-10-01,2025-10-30
2e8e7855-3889-41f9-b43e-63a6ed469e41,a3d580ca-088f-4582-99be-d4d8c16e9b6c,ff98e03f-3071-4fea-97df-68c77eb81ee7,271.02,30.18,active,2025-10-01,2025-12-07
d21efee7-1e88-4fb2-a946-4230776f9430,a3d580ca-088f-4582-99be-d4d8c16e9b6c,42b5b340-8b69-4736-aca7-ea8d62a44655,307.43,68.53,active,2025-10-17,2025-12-15
e095afdd-f833-42c6-a0a3-774d11f5a611,a3d580ca-088f-4582-99be-d4d8c16e9b6c,37991aa9-c063-4d93-be76-436de7d4d076,97.31,16.74,active,2025-09-18,2025-12-04
235a856d-1536-4a76-ad83-3fe2ae1a0c92,f0a10f61-66b0-4afb-8019-c8b26bdaddf9,ff98e03f-3071-4fea-97df-68c77eb81ee7,64.06,29.09,active,2025-10-17,2025-12-10
1d34637d-39e8-4c31-82ae-f667ce6c19b6,f0a10f61-66b0-4afb-8019-c8b26bdaddf9,a6db1ee0-fa06-4a13-8248-43c69d2d8c37,390.45,1740.87,active,2025-10-11,2026-01-02
58e79470-fc1a-4ed1-b404-f4b6c920a96f,f0a10f61-66b0-4afb-8019-c8b26bdaddf9,ea01cc82-6543-4d3c-a180-bb184ebab01d,319.19,62.55,active,2025-09-25,2025-12-15
d4a008b9-b81e-4823-b9ff-f2f38d92659f,f0a10f61-66b0-4afb-8019-c8b26bdaddf9,6baef747-049d-4c05-a248-f2dbc2d4ee51,69.01,48.4,active,2025-10-06,2025-11-30
1daa8edc-f24c-4ac3-b752-cbe774549393,f0a10f61-66b0-4afb-8019-c8b26bdaddf9,98dde7ab-8fc5-4343-8945-2413e8bf5372,406.28,37.58,active,2025-09-22,2025-11-14
ca24420f-75ef-45ee-b303-9e86002b8dab,f0a10f61-66b0-4afb-8019-c8b26bdaddf9,dd4f367d-46dd-4986-bea2-17ea836e13d8,257.33,20.55,active,2025-10-11,2025-11-19
cc0324e8-ca25-4cab-a1a0-352ececb521b,f0a10f61-66b0-4afb-8019-c8b26bdaddf9,e6358357-1cec-42e2-86a1-1b2b949aa4de,243.5,128.46,active,2025-09-20,2025-11-06
60d4e455-d9c1-4e03-bd6d-cc3ec83da56c,f0a10f61-66b0-4afb-8019-c8b26bdaddf9,924510be-6c80-43b9-8581-a630a05bb51c,287.49,28.57,active,2025-10-11,2025-12-20
75749dae-5335-4ee9-a9bc-20644f83ac20,f0a10f61-66b0-4afb-8019-c8b26bdaddf9,601adc6f-a7c0-4402-a956-5f288bd2ca42,401.54,28.67,active,2025-09-23,2025-11-22
cbcbcd1e-648f-4168-ac90-9477bf17678c,f0a10f61-66b0-4afb-8019-c8b26bdaddf9,372e7a52-b53d-4c4f-9647-224051c5f7e5,481.64,96.38,active,2025-10-06,2025-12-07
a606334b-4acb-47c9-8b23-e24c46320b26,f0a10f61-66b0-4afb-8019-c8b26bdaddf9,c24777f2-8b1b-4381-af09-dc5247b5cb4e,386.27,166.14,active,2025-10-13,2025-11-17
32d415fe-5876-43ad-855a-6fdc72fd4ba5,f0a10f61-66b0-4afb-8019-c8b26bdaddf9,7f25d816-2c32-4b3e-83e0-8eef46fc7afa,76.66,99.9,active,2025-09-23,2025-12-07
66ba0f4e-7082-4c8d-baeb-5783e08e9219,5cad0c21-6701-4c6b-9286-819851cb6330,730ca54b-202c-4ba7-ac29-59209b3798cc,200.62,140.98,active,2025-10-14,2025-10-30
ce531e3f-c684-4ea8-8514-7766b96b2dbf,5cad0c21-6701-4c6b-9286-819851cb6330,ea01cc82-6543-4d3c-a180-bb184ebab01d,314.92,57.23,active,2025-09-24,2025-11-24
90a33aaa-2703-4fbb-8481-1a49c3070d1d,5cad0c21-6701-4c6b-9286-819851cb6330,42b5b340-8b69-4736-aca7-ea8d62a44655,184.59,67.81,active,2025-10-11,2025-11-12
7d5f4bd0-8e12-4fd7-b746-d042642e7381,5cad0c21-6701-4c6b-9286-819851cb6330,c31b8008-5cd0-4b77-b28f-89df4e22d22f,272.17,48.92,active,2025-09-30,2025-12-04
c02dc71e-5647-4d99-a494-36d7cbef5600,5cad0c21-6701-4c6b-9286-819851cb6330,37991aa9-c063-4d93-be76-436de7d4d076,56.74,15.8,active,2025-09-20,2025-10-16
1a5231c4-1993-405d-a837-d38b2875afd3,10fd1887-76cc-478f-9b70-e745503a180a,e6358357-1cec-42e2-86a1-1b2b949aa4de,63.98,122.58,active,2025-10-04,2025-11-01
7232bd44-cec0-46a9-81c9-0bca8e38f280,10fd1887-76cc-478f-9b70-e745503a180a,a6db1ee0-fa06-4a13-8248-43c69d2d8c37,139.94,1771.7,active,2025-10-11,2025-12-07
29ca4b8e-3431-4c03-bd8c-a8fdb8dfb94a,10fd1887-76cc-478f-9b70-e745503a180a,37991aa9-c063-4d93-be76-436de7d4d076,96.0,16.15,active,2025-10-12,2025-12-09
ab94ac0c-3b03-4837-8d18-cf09e6172ff0,10fd1887-76cc-478f-9b70-e745503a180a,dde3066f-8a18-4f06-a545-ab25ba0110dd,121.94,62.24,active,2025-10-16,2025-11-11
0c01ab70-3725-47aa-b697-826e9a023c7a,10fd1887-76cc-478f-9b70-e745503a180a,98dde7ab-8fc5-4343-8945-2413e8bf5372,54.33,38.04,active,2025-09-24,2025-11-21
50ec1217-48ef-4f96-bd67-82a7bb0b970e,10fd1887-76cc-478f-9b70-e745503a180a,372e7a52-b53d-4c4f-9647-224051c5f7e5,42.52,96.81,active,2025-09-23,2025-12-01
5b26ba69-d841-4cf6-85d4-05595549c4d1,10fd1887-76cc-478f-9b70-e745503a180a,ea01cc82-6543-4d3c-a180-bb184ebab01d,355.7,58.7,active,2025-10-15,2025-10-24
558a288f-79c2-472b-a730-8acf3f9fcc06,10fd1887-76cc-478f-9b70-e745503a180a,a6e71225-8093-4d9f-b474-1d5266a4d5cd,302.23,50.86,active,2025-09-19,2025-10-10
2e731d68-6a1c-4785-b9ce-b4eb4180527a,10fd1887-76cc-478f-9b70-e745503a180a,601adc6f-a7c0-4402-a956-5f288bd2ca42,387.8,25.8,active,2025-10-01,2025-12-01
99477766-42f5-4899-8931-9157cbc0b384,10fd1887-76cc-478f-9b70-e745503a180a,c24777f2-8b1b-4381-af09-dc5247b5cb4e,291.34,147.01,active,2025-10-06,2025-12-10
849b01d4-17a5-4632-9063-e31d29b4520d,10fd1887-76cc-478f-9b70-e745503a180a,a1ed31a8-e095-4e35-90ce-e942781b263b,215.71,218.33,active,2025-09-18,2025-09-25
751bd458-cac3-4399-9679-be1fa213333d,10fd1887-76cc-478f-9b70-e745503a180a,6baef747-049d-4c05-a248-f2dbc2d4ee51,82.63,46.85,active,2025-09-19,2025-10-15
